-52.0734, -152.738, -89.0003, -18.835, -56.0985, -32.2144, -3.35813, -10.1711, -5.74919
-53.9569, -158.348, -92.2217, -19.1708, -57.1157, -32.7893, -3.35813, -10.1711, -5.74919
-55.874, -164.06, -95.5006, -19.5066, -58.1328, -33.3642, -3.35813, -10.1711, -5.74919
-57.8247, -169.873, -98.8371, -19.8424, -59.1499, -33.9391, -3.35813, -10.1711, -5.74919
-59.8089, -175.788, -102.231, -20.1782, -60.167, -34.5141, -3.35813, -10.1711, -5.74919
-61.8267, -181.805, -105.682, -20.514, -61.1841, -35.089, -3.35813, -10.1711, -5.74919
-63.8781, -187.923, -109.191, -20.8499, -62.2012, -35.6639, -3.35813, -10.1711, -5.74919
-65.9631, -194.143, -112.758, -21.1857, -63.2183, -36.2388, -3.35813, -10.1711, -5.74919
-68.0817, -200.465, -116.382, -21.5215, -64.2355, -36.8137, -3.35813, -10.1711, -5.74919
-70.2338, -206.889, -120.063, -21.8573, -65.2526, -37.3887, -3.35813, -10.1711, -5.74919
-72.4196, -213.414, -123.802, -22.1931, -66.2697, -37.9636, -3.35813, -10.1711, -5.74919
-74.6389, -220.041, -127.598, -22.5289, -67.2868, -38.5385, -3.35813, -10.1711, -5.74919
-76.8918, -226.77, -131.452, -22.8647, -68.3039, -39.1134, -3.35813, -10.1711, -5.74919
-79.1783, -233.6, -135.363, -23.2005, -69.321, -39.6883, -3.35813, -10.1711, -5.74919
-81.4983, -240.532, -139.332, -23.5364, -70.3381, -40.2633, -3.35813, -10.1711, -5.74919
-83.8519, -247.566, -143.359, -23.8722, -71.3552, -40.8382, -3.35813, -10.1711, -5.74919
-86.2392, -254.701, -147.442, -24.208, -72.3724, -41.4131, -3.35813, -10.1711, -5.74919
-88.66, -261.939, -151.584, -24.5438, -73.3895, -41.988, -3.35813, -10.1711, -5.74919
-91.1143, -269.278, -155.782, -24.8796, -74.4066, -42.5629, -3.35813, -10.1711, -5.74919
-93.6023, -276.718, -160.039, -25.2154, -75.4237, -43.1379, -3.35813, -10.1711, -5.74919
-96.1238, -284.261, -164.353, -25.5512, -76.4408, -43.7128, -3.35813, -10.1711, -5.74919
-98.679, -291.905, -168.724, -25.8871, -77.4579, -44.2877, -3.35813, -10.1711, -5.74919
-101.268, -299.651, -173.153, -26.2229, -78.475, -44.8626, -3.35813, -10.1711, -5.74919
-103.89, -307.498, -177.639, -26.5587, -79.4921, -45.4375, -3.35813, -10.1711, -5.74919
-106.546, -315.447, -182.183, -26.8945, -80.5093, -46.0125, -3.35813, -10.1711, -5.74919
-109.235, -323.498, -186.784, -27.2303, -81.5264, -46.5874, -3.35813, -10.1711, -5.74919
-111.958, -331.651, -191.443, -27.5661, -82.5435, -47.1623, -3.35813, -10.1711, -5.74919
-114.715, -339.905, -196.159, -27.9019, -83.5606, -47.7372, -3.35813, -10.1711, -5.74919
-117.505, -348.261, -200.933, -28.2378, -84.5777, -48.3121, -3.35813, -10.1711, -5.74919
-120.329, -356.719, -205.764, -28.5736, -85.5948, -48.8871, -3.35813, -10.1711, -5.74919
-123.186, -365.278, -210.652, -28.9094, -86.6119, -49.462, -3.35813, -10.1711, -5.74919
-126.077, -373.94, -215.599, -29.2452, -87.629, -50.0369, -3.35813, -10.1711, -5.74919
-129.002, -382.703, -220.602, -29.581, -88.6462, -50.6118, -3.35813, -10.1711, -5.74919
-131.96, -391.567, -225.664, -29.9168, -89.6633, -51.1868, -3.35813, -10.1711, -5.74919
-134.951, -400.534, -230.782, -30.2526, -90.6804, -51.7617, -3.35813, -10.1711, -5.74919
-137.977, -409.602, -235.958, -30.5884, -91.6975, -52.3366, -3.35813, -10.1711, -5.74919
-141.036, -418.771, -241.192, -30.9243, -92.7146, -52.9115, -3.35813, -10.1711, -5.74919
-144.128, -428.043, -246.483, -31.2601, -93.7317, -53.4864, -3.35813, -10.1711, -5.74919
-147.254, -437.416, -251.832, -31.5959, -94.7488, -54.0614, -3.35813, -10.1711, -5.74919
-150.414, -446.891, -257.238, -31.9317, -95.7659, -54.6363, -3.35813, -10.1711, -5.74919
-153.607, -456.467, -262.702, -32.2675, -96.7831, -55.2112, -3.35813, -10.1711, -5.74919
-156.834, -466.146, -268.223, -32.6033, -97.8002, -55.7861, -3.35813, -10.1711, -5.74919
-160.094, -475.926, -273.801, -32.9391, -98.8173, -56.361, -3.35813, -10.1711, -5.74919
-163.388, -485.807, -279.437, -33.2749, -99.8344, -56.936, -3.35813, -10.1711, -5.74919
-166.715, -495.791, -285.131, -33.6108, -100.852, -57.5109, -3.35813, -10.1711, -5.74919
-170.076, -505.876, -290.882, -33.9466, -101.869, -58.0858, -3.35813, -10.1711, -5.74919
-173.471, -516.063, -296.691, -34.2824, -102.886, -58.6607, -3.35813, -10.1711, -5.74919
-176.899, -526.352, -302.557, -34.6182, -103.903, -59.2356, -3.35813, -10.1711, -5.74919
-180.361, -536.742, -308.48, -34.954, -104.92, -59.8106, -3.35813, -10.1711, -5.74919
-183.856, -547.234, -314.461, -35.2898, -105.937, -60.3855, -3.35813, -10.1711, -5.74919
-187.385, -557.827, -320.5, -35.6256, -106.954, -60.9604, -3.35813, -10.1711, -5.74919
-190.948, -568.523, -326.596, -35.9614, -107.971, -61.5353, -3.35813, -10.1711, -5.74919
-194.544, -579.32, -332.749, -36.2973, -108.988, -62.1102, -3.35813, -10.1711, -5.74919
-198.174, -590.219, -338.961, -36.6331, -110.006, -62.6852, -3.35813, -10.1711, -5.74919
-201.837, -601.219, -345.229, -36.9689, -111.023, -63.2601, -3.35813, -10.1711, -5.74919
-205.534, -612.322, -351.555, -37.3047, -112.04, -63.835, -3.35813, -10.1711, -5.74919
-209.265, -623.526, -357.939, -37.6405, -113.057, -64.4099, -3.35813, -10.1711, -5.74919
-213.029, -634.831, -364.38, -37.9763, -114.074, -64.9848, -3.35813, -10.1711, -5.74919
-216.826, -646.239, -370.878, -38.3121, -115.091, -65.5598, -3.35813, -10.1711, -5.74919
-220.657, -657.748, -377.434, -38.6479, -116.108, -66.1347, -3.35813, -10.1711, -5.74919
-224.522, -669.359, -384.047, -38.9837, -117.125, -66.7096, -3.35813, -10.1711, -5.74919
-228.421, -681.071, -390.718, -39.3196, -118.142, -67.2845, -3.35813, -10.1711, -5.74919
-232.353, -692.885, -397.447, -39.6554, -119.16, -67.8595, -3.35813, -10.1711, -5.74919
-236.318, -704.801, -404.233, -39.9912, -120.177, -68.4344, -3.35813, -10.1711, -5.74919
-240.317, -716.819, -411.076, -40.327, -121.194, -69.0093, -3.35813, -10.1711, -5.74919
-244.35, -728.938, -417.977, -40.6628, -122.211, -69.5842, -3.35813, -10.1711, -5.74919
-248.416, -741.159, -424.936, -40.9986, -123.228, -70.1591, -3.35813, -10.1711, -5.74919
-252.516, -753.482, -431.952, -41.3344, -124.245, -70.7341, -3.35813, -10.1711, -5.74919
-256.65, -765.907, -439.025, -41.6702, -125.262, -71.309, -3.35813, -10.1711, -5.74919
-260.817, -778.433, -446.156, -42.0061, -126.279, -71.8839, -3.35813, -10.1711, -5.74919
-265.017, -791.061, -453.344, -42.3419, -127.296, -72.4588, -3.35813, -10.1711, -5.74919
-269.251, -803.791, -460.59, -42.6777, -128.314, -73.0337, -3.35813, -10.1711, -5.74919
-273.519, -816.622, -467.893, -43.0135, -129.331, -73.6087, -3.35813, -10.1711, -5.74919
-277.82, -829.555, -475.254, -43.3493, -130.348, -74.1836, -3.35813, -10.1711, -5.74919
-282.155, -842.59, -482.673, -43.6851, -131.365, -74.7585, -3.35813, -10.1711, -5.74919
-286.524, -855.726, -490.149, -44.0209, -132.382, -75.3334, -3.35813, -10.1711, -5.74919
-290.926, -868.964, -497.682, -44.3567, -133.399, -75.9083, -3.35813, -10.1711, -5.74919
-295.362, -882.304, -505.273, -44.6925, -134.416, -76.4833, -3.35813, -10.1711, -5.74919
-299.831, -895.746, -512.921, -45.0284, -135.433, -77.0582, -3.35813, -10.1711, -5.74919
-304.334, -909.289, -520.627, -45.3642, -136.451, -77.6331, -3.35813, -10.1711, -5.74919
-308.87, -922.934, -528.39, -45.7, -137.468, -78.208, -3.35813, -10.1711, -5.74919
-313.44, -936.681, -536.211, -46.0358, -138.485, -78.7829, -3.35813, -10.1711, -5.74919
-318.044, -950.53, -544.089, -46.3716, -139.502, -79.3579, -3.35813, -10.1711, -5.74919
-322.681, -964.48, -552.025, -46.7074, -140.519, -79.9328, -3.35813, -10.1711, -5.74919
-327.352, -978.532, -560.018, -47.0432, -141.536, -80.5077, -3.35813, -10.1711, -5.74919
-332.056, -992.685, -568.069, -47.379, -142.553, -81.0826, -3.35813, -10.1711, -5.74919
-336.794, -1006.94, -576.177, -47.7148, -143.57, -81.6575, -3.35813, -10.1711, -5.74919
-341.565, -1021.3, -584.343, -48.0507, -144.587, -82.2325, -3.35813, -10.1711, -5.74919
-346.37, -1035.76, -592.566, -48.3865, -145.605, -82.8074, -3.35813, -10.1711, -5.74919
-351.209, -1050.32, -600.847, -48.7223, -146.622, -83.3823, -3.35813, -10.1711, -5.74919
-356.081, -1064.98, -609.185, -49.0581, -147.639, -83.9572, -3.35813, -10.1711, -5.74919
-360.987, -1079.74, -617.581, -49.3939, -148.656, -84.5322, -3.35813, -10.1711, -5.74919
-365.926, -1094.61, -626.034, -49.7297, -149.673, -85.1071, -3.35813, -10.1711, -5.74919
-370.899, -1109.58, -634.545, -50.0655, -150.69, -85.682, -3.35813, -10.1711, -5.74919
-375.906, -1124.64, -643.113, -50.4013, -151.707, -86.2569, -3.35813, -10.1711, -5.74919
-380.946, -1139.82, -651.739, -50.7372, -152.724, -86.8318, -3.35813, -10.1711, -5.74919
-386.02, -1155.09, -660.422, -51.073, -153.742, -87.4068, -3.35813, -10.1711, -5.74919
-391.127, -1170.46, -669.163, -51.4088, -154.759, -87.9817, -3.35813, -10.1711, -5.74919
-396.268, -1185.94, -677.961, -51.7446, -155.776, -88.5566, -3.35813, -10.1711, -5.74919
-401.442, -1201.52, -686.817, -52.0804, -156.793, -89.1315, -3.35813, -10.1711, -5.74919
-406.651, -1217.2, -695.73, -52.4162, -157.81, -89.7064, -3.35813, -10.1711, -5.74919
-411.892, -1232.98, -704.7, -52.752, -158.827, -90.2814, -3.35813, -10.1711, -5.74919
-417.167, -1248.86, -713.729, -53.0878, -159.844, -90.8563, -3.35813, -10.1711, -5.74919
-422.476, -1264.84, -722.814, -53.4236, -160.861, -91.4312, -3.35813, -10.1711, -5.74919
-427.818, -1280.93, -731.957, -53.7595, -161.879, -92.0061, -3.35813, -10.1711, -5.74919
-433.194, -1297.12, -741.158, -54.0953, -162.896, -92.581, -3.35813, -10.1711, -5.74919
-438.604, -1313.41, -750.416, -54.4311, -163.913, -93.156, -3.35813, -10.1711, -5.74919
-444.047, -1329.8, -759.732, -54.7669, -164.93, -93.7309, -3.35813, -10.1711, -5.74919
-449.524, -1346.29, -769.105, -55.1027, -165.947, -94.3058, -3.35813, -10.1711, -5.74919
