0, 0, 0, 0.0286271, 0.0492512, -0.0867418
0.00286271, 0.00492512, -0.00867418, -0.036175, 0.0479849, 0.0197047
-0.000754792, 0.00972362, -0.00670371, -0.0515074, 0.0134967, 0.0474589
-0.00590553, 0.0110733, -0.00195782, -0.0452644, -0.025796, 0.0934159
-0.010432, 0.00849368, 0.00738377, 0.00949384, 0.0135287, 0.022006
-0.00948258, 0.00984655, 0.00958437, 0.0229381, 0.0638507, -0.0836866
-0.00718877, 0.0162316, 0.0012157, -0.071739, 0.0141226, 0.058245
-0.0143627, 0.0176439, 0.0070402, -0.0466177, 0.0033119, 0.0615313
-0.0190244, 0.0179751, 0.0131933, -0.0291043, 0.0871764, 0.112404
-0.0219349, 0.0266927, 0.0244338, -0.0645763, 0.0806379, -0.0329225
-0.0283925, 0.0347565, 0.0211415, -0.0308062, 0.0791684, -0.0147576
-0.0314731, 0.0426733, 0.0196657, 0.0081978, 0.0263298, 0.0126947
-0.0306534, 0.0453063, 0.0209352, 0.0310288, 0.0178943, 0.0497248
-0.0275505, 0.0470958, 0.0259077, 0.0510898, 0.0579645, 0.0938199
-0.0224415, 0.0528922, 0.0352897, -0.0106718, -0.0320159, 0.0264086
-0.0235087, 0.0496906, 0.0379305, -0.0378152, -0.053399, 0.0288118
-0.0272902, 0.0443507, 0.0408117, -0.070468, -0.0349398, 0.0091918
-0.034337, 0.0408567, 0.0417309, -0.0922351, -0.0297936, -0.0473224
-0.0435605, 0.0378774, 0.0369987, 0.000723638, -0.0561095, -0.0127495
-0.0434881, 0.0322664, 0.0357237, 0.0159313, -0.0418997, -0.0194314
-0.041895, 0.0280764, 0.0337806, -0.00466129, -0.0229902, -0.100979
-0.0423611, 0.0257774, 0.0236827, 0.0335527, -0.0319426, -0.0361515
-0.0390059, 0.0225832, 0.0200675, -0.0225905, -0.0284753, -0.0926169
-0.0412649, 0.0197356, 0.0108058, 0.0154017, -0.0066509, -0.0381933
-0.0397247, 0.0190705, 0.00698651, -0.0404977, 0.0339551, 0.0555451
-0.0437745, 0.022466, 0.012541, -0.102504, 0.0597551, 0.0303519
-0.0540249, 0.0284416, 0.0155762, -0.0569206, 0.0260526, 0.0197385
-0.059717, 0.0310468, 0.0175501, -0.0391014, 0.0049174, -0.0407645
-0.0636272, 0.0315385, 0.0134736, -0.0298134, -0.0204394, -0.0299617
0, 0, 0, 0.0286271, 0.0492512, -0.0867418
0.00286271, 0.00492512, -0.00867418, -0.036175, 0.0479849, 0.0197047
-0.000754792, 0.00972362, -0.00670371, -0.0515074, 0.0134967, 0.0474589
-0.00590553, 0.0110733, -0.00195782, -0.0452644, -0.025796, 0.0934159
-0.010432, 0.00849368, 0.00738377, 0.00949384, 0.0135287, 0.022006
-0.00948258, 0.00984655, 0.00958437, 0.0229381, 0.0638507, -0.0836866
-0.00718877, 0.0162316, 0.0012157, -0.071739, 0.0141226, 0.058245
-0.0143627, 0.0176439, 0.0070402, -0.0466177, 0.0033119, 0.0615313
-0.0190244, 0.0179751, 0.0131933, -0.0291043, 0.0871764, 0.112404
-0.0219349, 0.0266927, 0.0244338, -0.0645763, 0.0806379, -0.0329225
-0.0283925, 0.0347565, 0.0211415, -0.0308062, 0.0791684, -0.0147576
-0.0314731, 0.0426733, 0.0196657, 0.0081978, 0.0263298, 0.0126947
-0.0306534, 0.0453063, 0.0209352, 0.0310288, 0.0178943, 0.0497248
-0.0275505, 0.0470958, 0.0259077, 0.0510898, 0.0579645, 0.0938199
-0.0224415, 0.0528922, 0.0352897, -0.0106718, -0.0320159, 0.0264086
-0.0235087, 0.0496906, 0.0379305, -0.0378152, -0.053399, 0.0288118
-0.0272902, 0.0443507, 0.0408117, -0.070468, -0.0349398, 0.0091918
-0.034337, 0.0408567, 0.0417309, -0.0922351, -0.0297936, -0.0473224
-0.0435605, 0.0378774, 0.0369987, 0.000723638, -0.0561095, -0.0127495
-0.0434881, 0.0322664, 0.0357237, 0.0159313, -0.0418997, -0.0194314
-0.041895, 0.0280764, 0.0337806, -0.00466129, -0.0229902, -0.100979
-0.0423611, 0.0257774, 0.0236827, 0.0335527, -0.0319426, -0.0361515
-0.0390059, 0.0225832, 0.0200675, -0.0225905, -0.0284753, -0.0926169
-0.0412649, 0.0197356, 0.0108058, 0.0154017, -0.0066509, -0.0381933
-0.0397247, 0.0190705, 0.00698651, -0.0404977, 0.0339551, 0.0555451
-0.0437745, 0.022466, 0.012541, -0.102504, 0.0597551, 0.0303519
-0.0540249, 0.0284416, 0.0155762, -0.0569206, 0.0260526, 0.0197385
-0.059717, 0.0310468, 0.0175501, -0.0391014, 0.0049174, -0.0407645
-0.0636272, 0.0315385, 0.0134736, -0.0298134, -0.0204394, -0.0299617
-0.0666085, 0.0294946, 0.0104774, 0.00569436, -0.0309971, -0.0654201
-0.0660391, 0.0263949, 0.00393544, 0.0659686, -0.0712806, 0.0173072
-0.0594422, 0.0192668, 0.00566615, 0.0103839, -0.143914, 0.107435
-0.0584038, 0.00487547, 0.0164097, -0.021973, -0.0989291, 0.0434637
-0.0606011, -0.00501744, 0.020756, -0.0633118, -0.0811131, 0.0723003
-0.0669323, -0.0131288, 0.0279861, -0.0233031, -0.0537174, 0.0916702
-0.0692626, -0.0185005, 0.0371531, -0.0169865, 0.014535, 0.0895731
-0.0709612, -0.017047, 0.0461104, -0.0301019, 0.00194061, 0.0596098
-0.0739714, -0.0168529, 0.0520714, -0.00103368, -0.00383608, 0.0167668
-0.0740748, -0.0172365, 0.0537481, 0.0450798, -0.0119893, 0.000335969
-0.0695668, -0.0184355, 0.0537817, 0.0690451, 0.0232529, 0.0320505
-0.0626623, -0.0161102, 0.0569867, 0.0418362, 0.016532, -0.00338694
-0.0584787, -0.014457, 0.056648, 0.018732, 0.0283249, -0.00872351
-0.0566055, -0.0116245, 0.0557757, -0.0249857, 0.0378274, -0.0534758
-0.0591041, -0.00784176, 0.0504281, -0.0437276, 0.0605471, -0.0750071
-0.0634768, -0.00178704, 0.0429274, -0.0182801, 0.0654812, -0.0437844
-0.0653048, 0.00476107, 0.038549, 0.0203793, 0.0602268, -0.0159406
-0.0632669, 0.0107838, 0.0369549, 0.046648, 0.0306772, -0.0359173
-0.0586021, 0.0138515, 0.0333632, 0.017271, 0.0324149, -0.0320063
-0.056875, 0.017093, 0.0301625, -0.0086929, 0.0320147, -0.0435046
-0.0577443, 0.0202944, 0.0258121, -0.0578419, 0.0120797, -0.0608477
-0.0635285, 0.0215024, 0.0197273, -0.0776181, 0.00467821, -0.0453213
-0.0712903, 0.0219702, 0.0151952, -0.0626655, 0.0122551, -0.0701108
-0.0775568, 0.0231957, 0.0081841, -0.0668928, -0.0137956, -0.058701
-0.0842461, 0.0218162, 0.002314, -0.0716534, -0.0400584, -0.0453264
-0.0914115, 0.0178103, -0.00221864, -0.0984493, -0.0630985, -0.0367387
-0.101256, 0.0115005, -0.00589251, -0.108371, -0.0662256, -0.0273577
-0.112093, 0.00487793, -0.00862828, -0.0640848, -0.0694463, 0.0186765
-0.118502, -0.0020667, -0.00676063, -0.027526, -0.0462907, -0.014969
-0.121255, -0.00669577, -0.00825753, 0.0343142, -0.0501162, 0.0151653
-0.117823, -0.0117074, -0.006741, 0.0450904, -0.041018, 0.00465085
-0.113314, -0.0158092, -0.00627591, 0.0898317, -0.0232135, 0.0431761
-0.104331, -0.0181305, -0.00195831, 0.031201, -0.00663577, 0.0440838
-0.101211, -0.0187941, 0.00245008, 0.000336165, 0.049546, 0.000359863
-0.101177, -0.0138395, 0.00248607, 0.0282187, 0.0455608, 0.029224
-0.0983553, -0.00928344, 0.00540847, -0.0125391, 0.0842632, 0.0443614
-0.0996093, -0.000857124, 0.00984461, -0.0299362, 0.106997, 0.0429196
-0.102603, 0.00984256, 0.0141366, -0.0375515, 0.105112, 0.0139482
-0.106358, 0.0203538, 0.0155314, -0.0526999, 0.0559895, -0.00338011
-0.111628, 0.0259527, 0.0151934, -0.0572435, 0.00375338, -0.0908899
-0.117352, 0.0263281, 0.00610438, -0.0389668, -0.100273, -0.0530224
-0.121249, 0.0163008, 0.000802144, 0.0246284, -0.111442, -0.0477033
-0.118786, 0.00515664, -0.00396819, 0.0218402, -0.0623541, -0.0749568
-0.116602, -0.00107876, -0.0114639, 0.0469732, -0.0247302, -0.0676483
-0.111905, -0.00355178, -0.0182287, 0.0249293, -0.00880952, -0.0579436
-0.109412, -0.00443273, -0.024023, 0.0705778, 0.00399613, -0.0599593
-0.102354, -0.00403312, -0.030019, 0.0917678, 0.0369648, -0.0286681
-0.0931774, -0.00033664, -0.0328858, 0.0240413, 0.074311, -0.0352599
-0.0907733, 0.00709446, -0.0364118, -0.0457951, 0.0799884, -0.0483156
-0.0953528, 0.0150933, -0.0412433, -0.0624778, 0.0418298, -0.0376213
-0.101601, 0.0192763, -0.0450055, -0.0281771, -0.0529378, -0.0246626
-0.104418, 0.0139825, -0.0474717, -0.00577182, -0.0884871, -0.0227837
-0.104995, 0.00513379, -0.0497501, -0.0426374, -0.103746, -0.0494628
-0.109259, -0.0052408, -0.0546964, -0.077693, -0.111145, -0.0627714
-0.117028, -0.0163553, -0.0609735, -0.0690075, -0.102654, -0.0526246
-0.123929, -0.0266208, -0.066236, -0.0720958, -0.00359284, -0.0845253
-0.131139, -0.0269801, -0.0746885, -0.0800453, 0.0251687, -0.132809
-0.139143, -0.0244632, -0.0879694, 0.00228874, 0.0140232, -0.124774
-0.138914, -0.0230609, -0.100447, -0.00582739, 0.012657, -0.0854218
-0.139497, -0.0217952, -0.108989, -0.00821088, -0.0159488, -0.0394199
-0.140318, -0.0233901, -0.112931, 0.0114865, -0.0214826, 0.0373795
-0.13917, -0.0255383, -0.109193, 0.0760342, -0.00798078, 0.0690281
-0.131566, -0.0263364, -0.10229, 0.0982471, -0.0159173, 0.0363075
-0.121742, -0.0279281, -0.0986595, -0.0461786, -0.0217244, -0.0846175
-0.126359, -0.0301006, -0.107121, -0.0295362, -0.0309617, -0.0420994
-0.129313, -0.0331967, -0.111331, 0.0360127, -0.0131562, -0.0423047
-0.125712, -0.0345124, -0.115562, 0.0170499, -0.0542352, -0.0364692
-0.124007, -0.0399359, -0.119209, 0.0131098, -0.088056, -0.0279051
-0.122696, -0.0487415, -0.121999, 0.0646642, -0.12024, -0.0368338
-0.116229, -0.0607655, -0.125682, -0.00430787, -0.0947828, -0.0818504
-0.11666, -0.0702437, -0.133868, 0.00556388, -0.113751, -0.0651163
-0.116104, -0.0816188, -0.140379, 0.0259032, -0.126286, -0.0718864
-0.113513, -0.0942474, -0.147568, 0.0234015, -0.0908392, -0.0180432
-0.111173, -0.103331, -0.149372, 0.036834, -0.0337764, 0.0368036
-0.10749, -0.106709, -0.145692, 0.0271136, 0.0138879, 0.0264243
-0.104778, -0.10532, -0.143049, 0.0489448, 0.0632322, 0.030225
-0.099884, -0.0989969, -0.140027, 0.0309546, 0.0966982, -0.0174767
-0.0967885, -0.0893271, -0.141774, 0.025486, 0.118848, -0.00133933
-0.0942399, -0.0774423, -0.141908, 0.012708, 0.143042, -0.0729098
-0.0929691, -0.0631382, -0.149199, -0.0217253, 0.120055, -0.194255
-0.0951417, -0.0511327, -0.168625, -0.0526819, 0.0848127, -0.241791
-0.10041, -0.0426514, -0.192804, 0.00263194, 0.042013, -0.156052
-0.100147, -0.0384501, -0.208409, 0.0478138, 0.0100024, -0.105498
-0.0953653, -0.0374499, -0.218959, 0.0690437, -0.00334336, -0.11499
-0.0884609, -0.0377842, -0.230458, -0.0392579, 0.0355523, -0.0268452
-0.0923867, -0.034229, -0.233143, -0.0700462, 0.0396483, -0.0652123
-0.0993913, -0.0302642, -0.239664, -0.0278812, 0.0132305, -0.163368
-0.102179, -0.0289411, -0.256001, 0.116202, -0.0352699, -0.207039
-0.0905593, -0.0324681, -0.276704, 0.0678619, -0.047714, -0.152468
-0.0837731, -0.0372395, -0.291951, -0.00475506, -0.00572785, -0.217021
-0.0842486, -0.0378123, -0.313653, 0.00522551, -0.0115392, -0.169453
-0.083726, -0.0389662, -0.330599, 0.0291673, -0.0756938, -0.154292
-0.0808093, -0.0465356, -0.346028, 0.0614912, -0.172944, 0.0191159
-0.0746602, -0.06383, -0.344116, -0.0279688, -0.121502, -0.223915
-0.077457, -0.0759802, -0.366508, -0.077581, -0.0958247, -0.202877
-0.0852151, -0.0855627, -0.386795, -0.0149432, -0.0514159, -0.183587
-0.0867095, -0.0907043, -0.405154, 0.0284521, 0.0152258, -0.14399
-0.0838643, -0.0891817, -0.419553, 0.0518089, 0.0519423, 0.00259529
-0.0786834, -0.0839875, -0.419294, 0.0817098, 0.0400372, -0.0514075
-0.0705124, -0.0799838, -0.424434, 0.0452758, 0.0481423, -0.0638094
-0.0659848, -0.0751695, -0.430815, -0.00303314, -0.104722, 0.018723
-0.0662881, -0.0856417, -0.428943, -0.0431404, -0.121173, -0.0144172
-0.0706022, -0.097759, -0.430385, -0.00548728, -0.0659405, -0.0374862
-0.0711509, -0.104353, -0.434133, 0.00903886, -0.0514949, -0.0498563
-0.070247, -0.109503, -0.439119, -0.0619359, 0.0217191, -0.0689983
-0.0764406, -0.107331, -0.446019, 0.0783279, -0.0765904, -0.134795
-0.0686078, -0.11499, -0.459498, 0.0310439, -0.207163, -0.0633145
-0.0655034, -0.135706, -0.46583, 0.0114059, -0.170575, -0.167066
-0.0643628, -0.152763, -0.482536, 0.0215444, -0.114816, -0.0728528
-0.0622084, -0.164245, -0.489822, 0.0311468, -0.00926305, -0.226288
-0.0590937, -0.165171, -0.51245, 0.0665766, -0.0217, -0.17999
-0.0524361, -0.167341, -0.530449, 0.0232035, -0.0716136, -0.134173
-0.0501157, -0.174503, -0.543867, 0.0626756, -0.136988, -0.0964251
-0.0438481, -0.188201, -0.553509, 0.0307434, -0.12102, -0.154679
-0.0407738, -0.200303, -0.568977, 0.0972372, -0.125851, -0.113784
-0.0310501, -0.212889, -0.580355, 0.118461, -0.0719907, -0.0941098
-0.019204, -0.220088, -0.589766, 0.185558, 0.0216532, -0.0137244
-0.000648189, -0.217922, -0.591139, 0.13218, 0.100987, -0.15655
0.0125699, -0.207824, -0.606794, -0.0845368, 0.0302638, -0.204245
0.00411618, -0.204797, -0.627218, -0.08149, 0.035293, -0.254098
-0.00403283, -0.201268, -0.652628, 0.0235884, 0.0244386, -0.27043
-0.00167398, -0.198824, -0.679671, 0.0919964, 0.0186327, -0.117183
0.00752565, -0.196961, -0.69139, 0.0764107, 0.0928623, -0.119802
0.0151667, -0.187675, -0.70337, 0.0329078, 0.120549, -0.0874614
0.0184575, -0.17562, -0.712116, 0.0462847, 0.0649443, -0.104728
0.023086, -0.169125, -0.722589, 0.0401679, 0.00222158, -0.0838358
0.0271028, -0.168903, -0.730972, 0.0570422, -0.0370206, -0.09845
0.032807, -0.172605, -0.740817, 0.0807017, -0.0906476, -0.165733
0.0408772, -0.18167, -0.75739, 0.0526486, -0.0622329, -0.148705
0.046142, -0.187893, -0.772261, 0.0970348, -0.0893948, -0.177979
0.0558455, -0.196833, -0.790059, 0.0339831, -0.110682, -0.149948
0.0592438, -0.207901, -0.805054, 0.0286034, -0.101503, -0.136432
0.0621042, -0.218051, -0.818697, 0.018468, 0.00895219, -0.21775
0.063951, -0.217156, -0.840472, 0.0311795, -0.00968724, -0.13701
0.0670689, -0.218125, -0.854173, 0.0774737, -0.0473394, -0.126746
0.0748163, -0.222859, -0.866847, 0.0457568, -0.0718036, -0.128796
0.079392, -0.230039, -0.879727, 0.0409698, -0.034748, -0.167831
0.0834889, -0.233514, -0.89651, 0.0913629, -0.0452427, -0.136672
0.0926252, -0.238038, -0.910177, 0.0334241, -0.0471537, -0.148743
0.0959676, -0.242753, -0.925052, -0.0294892, -0.057471, -0.154348
0.0930187, -0.248501, -0.940486, 0.0462576, -0.0494374, -0.12733
0.0976445, -0.253444, -0.953219, 0.0576221, -0.0482287, -0.123286
0, 0, 0, 0.0286271, 0.0492512, -0.0867418
0.00286271, 0.00492512, -0.00867418, -0.036175, 0.0479849, 0.0197047
-0.000754792, 0.00972362, -0.00670371, -0.0515074, 0.0134967, 0.0474589
-0.00590553, 0.0110733, -0.00195782, -0.0452644, -0.025796, 0.0934159
-0.010432, 0.00849368, 0.00738377, 0.00949384, 0.0135287, 0.022006
-0.00948258, 0.00984655, 0.00958437, 0.0229381, 0.0638507, -0.0836866
-0.00718877, 0.0162316, 0.0012157, -0.071739, 0.0141226, 0.058245
-0.0143627, 0.0176439, 0.0070402, -0.0466177, 0.0033119, 0.0615313
-0.0190244, 0.0179751, 0.0131933, -0.0291043, 0.0871764, 0.112404
-0.0219349, 0.0266927, 0.0244338, -0.0645763, 0.0806379, -0.0329225
-0.0283925, 0.0347565, 0.0211415, -0.0308062, 0.0791684, -0.0147576
-0.0314731, 0.0426733, 0.0196657, 0.0081978, 0.0263298, 0.0126947
-0.0306534, 0.0453063, 0.0209352, 0.0310288, 0.0178943, 0.0497248
-0.0275505, 0.0470958, 0.0259077, 0.0510898, 0.0579645, 0.0938199
-0.0224415, 0.0528922, 0.0352897, -0.0106718, -0.0320159, 0.0264086
-0.0235087, 0.0496906, 0.0379305, -0.0378152, -0.053399, 0.0288118
-0.0272902, 0.0443507, 0.0408117, -0.070468, -0.0349398, 0.0091918
-0.034337, 0.0408567, 0.0417309, -0.0922351, -0.0297936, -0.0473224
-0.0435605, 0.0378774, 0.0369987, 0.000723638, -0.0561095, -0.0127495
-0.0434881, 0.0322664, 0.0357237, 0.0159313, -0.0418997, -0.0194314
-0.041895, 0.0280764, 0.0337806, -0.00466129, -0.0229902, -0.100979
-0.0423611, 0.0257774, 0.0236827, 0.0335527, -0.0319426, -0.0361515
-0.0390059, 0.0225832, 0.0200675, -0.0225905, -0.0284753, -0.0926169
-0.0412649, 0.0197356, 0.0108058, 0.0154017, -0.0066509, -0.0381933
-0.0397247, 0.0190705, 0.00698651, -0.0404977, 0.0339551, 0.0555451
-0.0437745, 0.022466, 0.012541, -0.102504, 0.0597551, 0.0303519
-0.0540249, 0.0284416, 0.0155762, -0.0569206, 0.0260526, 0.0197385
-0.059717, 0.0310468, 0.0175501, -0.0391014, 0.0049174, -0.0407645
-0.0636272, 0.0315385, 0.0134736, -0.0298134, -0.0204394, -0.0299617
-0.0666085, 0.0294946, 0.0104774, 0.00569436, -0.0309971, -0.0654201
-0.0660391, 0.0263949, 0.00393544, 0.0659686, -0.0712806, 0.0173072
-0.0594422, 0.0192668, 0.00566615, 0.0103839, -0.143914, 0.107435
-0.0584038, 0.00487547, 0.0164097, -0.021973, -0.0989291, 0.0434637
-0.0606011, -0.00501744, 0.020756, -0.0633118, -0.0811131, 0.0723003
-0.0669323, -0.0131288, 0.0279861, -0.0233031, -0.0537174, 0.0916702
-0.0692626, -0.0185005, 0.0371531, -0.0169865, 0.014535, 0.0895731
-0.0709612, -0.017047, 0.0461104, -0.0301019, 0.00194061, 0.0596098
-0.0739714, -0.0168529, 0.0520714, -0.00103368, -0.00383608, 0.0167668
-0.0740748, -0.0172365, 0.0537481, 0.0450798, -0.0119893, 0.000335969
-0.0695668, -0.0184355, 0.0537817, 0.0690451, 0.0232529, 0.0320505
-0.0626623, -0.0161102, 0.0569867, 0.0418362, 0.016532, -0.00338694
-0.0584787, -0.014457, 0.056648, 0.018732, 0.0283249, -0.00872351
-0.0566055, -0.0116245, 0.0557757, -0.0249857, 0.0378274, -0.0534758
-0.0591041, -0.00784176, 0.0504281, -0.0437276, 0.0605471, -0.0750071
-0.0634768, -0.00178704, 0.0429274, -0.0182801, 0.0654812, -0.0437844
-0.0653048, 0.00476107, 0.038549, 0.0203793, 0.0602268, -0.0159406
-0.0632669, 0.0107838, 0.0369549, 0.046648, 0.0306772, -0.0359173
-0.0586021, 0.0138515, 0.0333632, 0.017271, 0.0324149, -0.0320063
-0.056875, 0.017093, 0.0301625, -0.0086929, 0.0320147, -0.0435046
-0.0577443, 0.0202944, 0.0258121, -0.0578419, 0.0120797, -0.0608477
-0.0635285, 0.0215024, 0.0197273, -0.0776181, 0.00467821, -0.0453213
-0.0712903, 0.0219702, 0.0151952, -0.0626655, 0.0122551, -0.0701108
-0.0775568, 0.0231957, 0.0081841, -0.0668928, -0.0137956, -0.058701
-0.0842461, 0.0218162, 0.002314, -0.0716534, -0.0400584, -0.0453264
-0.0914115, 0.0178103, -0.00221864, -0.0984493, -0.0630985, -0.0367387
-0.101256, 0.0115005, -0.00589251, -0.108371, -0.0662256, -0.0273577
-0.112093, 0.00487793, -0.00862828, -0.0640848, -0.0694463, 0.0186765
-0.118502, -0.0020667, -0.00676063, -0.027526, -0.0462907, -0.014969
-0.121255, -0.00669577, -0.00825753, 0.0343142, -0.0501162, 0.0151653
-0.117823, -0.0117074, -0.006741, 0.0450904, -0.041018, 0.00465085
-0.113314, -0.0158092, -0.00627591, 0.0898317, -0.0232135, 0.0431761
